event,model,parameter,replicate,half_sample_size,split_normalized_wasserstein_1
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,14,9105,0.0049076882051898845
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,15,9105,0.006976223041209303
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,16,9105,0.00466526460990823
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,17,9105,0.004847121226191683
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,18,9105,0.005480796061409211
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,19,9105,0.005403774650972871
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,20,9105,0.007007085793735686
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,21,9105,0.007670980822887519
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,22,9105,0.0030259605459591727
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,23,9105,0.006230920683702302
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,24,9105,0.00550426971472347
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,25,9105,0.005666106385121108
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,26,9105,0.00800340407859085
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,27,9105,0.005559639111041889
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,28,9105,0.005175574630434985
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,29,9105,0.00864431312686416
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,30,9105,0.00587887709157694
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,31,9105,0.004330141242710179
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,32,9105,0.0037489979281435577
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,33,9105,0.005876400399024555
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,34,9105,0.0059343769202226514
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,35,9105,0.0049966073246149306
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,36,9105,0.005798597288950116
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,37,9105,0.0084183645024736
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,38,9105,0.0042694853341402736
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,39,9105,0.005275335778903604
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,40,9105,0.007345100830463717
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,41,9105,0.005329828746053589
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,42,9105,0.004079325034462847
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,43,9105,0.004112279271838313
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,44,9105,0.007497401877228144
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,45,9105,0.006295637453097815
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,46,9105,0.004746660973403665
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,47,9105,0.004528620878638988
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,48,9105,0.006742923400413813
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,49,9105,0.004247453851529697
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,50,9105,0.008367680277427915
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,51,9105,0.006290598593339125
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,52,9105,0.00680914752769446
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,53,9105,0.004374949034586082
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,54,9105,0.003830703125180144
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,55,9105,0.008021635087553667
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,56,9105,0.006439426629076861
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,57,9105,0.004942721884575271
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,58,9105,0.002614625960668335
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,59,9105,0.005131027615232565
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,60,9105,0.0035657617555483155
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,61,9105,0.006459192661031105
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,62,9105,0.0034887014885133434
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,63,9105,0.004488449068471772
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,64,9105,0.004356032018735551
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,65,9105,0.005203840809456187
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,66,9105,0.006359599329061765
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,67,9105,0.00912258474859597
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,68,9105,0.004905753963297953
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,69,9105,0.005842873146494068
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,70,9105,0.006526690669965719
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,71,9105,0.00505138157865855
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,72,9105,0.003803378083549382
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,73,9105,0.004270075193256623
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,74,9105,0.007074747901270462
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,75,9105,0.007184789267082169
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,76,9105,0.0038879386952035393
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,77,9105,0.006646619601966867
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,78,9105,0.004967172249447457
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,79,9105,0.008177078817412595
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,80,9105,0.01082888352591809
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,81,9105,0.004684313971458652
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,82,9105,0.006339348566091423
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,83,9105,0.006436557310331441
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,84,9105,0.00707636667143616
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,85,9105,0.006713554677655648
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,86,9105,0.0071980627288191655
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,87,9105,0.005068229238297554
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,88,9105,0.0064113279910745615
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,89,9105,0.0037951526995239
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,90,9105,0.0052953942159717935
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,91,9105,0.004341768233393533
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,92,9105,0.004610196394007877
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,93,9105,0.005755606541571521
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,94,9105,0.006903255394350232
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,95,9105,0.009150358705573425
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,96,9105,0.00924086541321904
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,97,9105,0.0065788542349633815
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,98,9105,0.005406523018673014
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,99,9105,0.004511706746739564
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,100,9105,0.004844229752545696
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,1,9480,0.004742143463322242
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,2,9480,0.002682442852863704
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,3,9480,0.01223770889221251
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,4,9480,0.004701226401844237
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,5,9480,0.01069242107004411
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,6,9480,0.005485515984650876
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,7,9480,0.009936735716138402
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,8,9480,0.0051704079453599745
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,9,9480,0.005714646743215836
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,10,9480,0.003869702411526059
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,11,9480,0.005311399372514513
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,12,9480,0.006983039693894376
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,13,9480,0.004866977585066864
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,14,9480,0.00614772741906388
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,15,9480,0.011376737195019672
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,16,9480,0.004289563271656159
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,17,9480,0.0058303114935263755
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,18,9480,0.007428856839427323
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,19,9480,0.00959368813968562
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,20,9480,0.0034768334439091515
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,21,9480,0.005178874345904533
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,22,9480,0.0057467077828239855
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,23,9480,0.0033874208413830027
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,24,9480,0.006855327105426551
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,25,9480,0.0039012477215350214
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,26,9480,0.0030320104081667768
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,27,9480,0.004915879951637345
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,28,9480,0.00522738221616291
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,29,9480,0.005358251559973685
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,30,9480,0.0077909414291537716
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,31,9480,0.01049125828867113
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,32,9480,0.004442432373746525
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,33,9480,0.004703049067046412
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,34,9480,0.004065026163158978
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,35,9480,0.00419124187063727
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,36,9480,0.007087769774036143
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,37,9480,0.003948598193874525
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,38,9480,0.006861261293457984
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,39,9480,0.005474644572860117
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,40,9480,0.0028556171497477537
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,41,9480,0.006079386238936409
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,42,9480,0.0045096048436501735
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,43,9480,0.005364768940983059
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,44,9480,0.00710552339854525
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,45,9480,0.0040908303041070895
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,46,9480,0.006413938984905697
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,47,9480,0.004922850363158264
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,48,9480,0.0035962943651343554
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,49,9480,0.0077242581789314
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,50,9480,0.006024341153568437
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,51,9480,0.006203285584372915
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,52,9480,0.004590220921531669
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,53,9480,0.005567795179141024
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,54,9480,0.004906926283017241
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,55,9480,0.014771429181959695
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,56,9480,0.006256556095614358
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,57,9480,0.0042528209755121876
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,58,9480,0.004869170367753271
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,59,9480,0.004101713894549976
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,60,9480,0.003032613468799116
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,61,9480,0.004798786806616745
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,62,9480,0.004053027858571961
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,63,9480,0.0035335295891461733
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,64,9480,0.003729322072738129
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,65,9480,0.007527083558381579
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,66,9480,0.004918686264066019
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,67,9480,0.003448690042828689
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,68,9480,0.00400244755720264
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,69,9480,0.004729501975393594
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,70,9480,0.003787179225768215
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,71,9480,0.005966838314433344
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,72,9480,0.007189014119881982
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,73,9480,0.006578057221834016
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,74,9480,0.005407222072104379
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,75,9480,0.011846685461424538
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,76,9480,0.005171140531255509
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,77,9480,0.011989907584305848
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,78,9480,0.005774683393364069
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,79,9480,0.0060330824461995525
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,80,9480,0.004190889285725107
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,81,9480,0.003582646449350293
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,82,9480,0.0044049481153252456
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,83,9480,0.0037111212732720117
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,84,9480,0.006396555532027193
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,85,9480,0.006030134065239886
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,86,9480,0.0034341343137985997
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,87,9480,0.007373477502764685
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,88,9480,0.004807764760779248
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,89,9480,0.006652621903504045
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,90,9480,0.005261868362846079
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,91,9480,0.005385101069739327
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,92,9480,0.0055146344212200675
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,93,9480,0.004765906591934116
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,94,9480,0.0029199420244220785
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,95,9480,0.004435511636319858
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,96,9480,0.005739649220872383
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,97,9480,0.003435167338951981
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,98,9480,0.0028336392503918186
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,99,9480,0.003747306169643442
GW240627_131622,C00:IMRPhenomXPNR,luminosity_distance,100,9480,0.005621972901601763
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,1,9105,0.006128409643831964
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,2,9105,0.008712161645117279
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,3,9105,0.004389886678405372
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,4,9105,0.0031533868220747453
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,5,9105,0.006064362755686775
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,6,9105,0.005934237490423856
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,7,9105,0.0052557218053059206
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,8,9105,0.004783980910841934
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,9,9105,0.005257641259887984
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,10,9105,0.004445212752317791
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,11,9105,0.008070000107972888
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,12,9105,0.006788001273111835
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,13,9105,0.0055868414893931045
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,14,9105,0.004425651504791704
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,15,9105,0.006898484186101844
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,16,9105,0.004529203712112575
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,17,9105,0.0043940891520937485
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,18,9105,0.005779260538482054
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,19,9105,0.004335580799830693
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,20,9105,0.008616784718527684
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,21,9105,0.007503344337222492
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,22,9105,0.004787107402999812
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,23,9105,0.0032346043273555414
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,24,9105,0.0056769475073486855
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,25,9105,0.0038963662322422732
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,26,9105,0.0035913479354177055
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,27,9105,0.003574987381572592
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,28,9105,0.005079612549473971
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,29,9105,0.00775486468740017
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,30,9105,0.005047003490822679
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,31,9105,0.004794425259126965
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,32,9105,0.004835659651948672
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,33,9105,0.009162165742507661
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,34,9105,0.005708108867989635
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,35,9105,0.0035737766457162984
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,36,9105,0.00781222032373513
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,37,9105,0.0063161043926151855
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,38,9105,0.0040486519230697356
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,39,9105,0.005802970578409183
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,40,9105,0.0055170825741326325
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,41,9105,0.006891281826027366
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,42,9105,0.010213757593202921
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,43,9105,0.007005746773060234
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,44,9105,0.003728705115801881
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,45,9105,0.0050074437250289296
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,46,9105,0.007193797080372987
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,47,9105,0.0052005604332080475
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,48,9105,0.003654671506597334
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,49,9105,0.007313282272579301
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,50,9105,0.005526905248136482
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,51,9105,0.006766655557251939
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,52,9105,0.004981917904356758
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,53,9105,0.005690386940123635
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,54,9105,0.0056724265263875875
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,55,9105,0.004940250414776889
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,56,9105,0.013110492067368138
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,57,9105,0.004684162595056777
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,58,9105,0.004363874371108463
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,59,9105,0.006696311576931566
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,60,9105,0.004402482345218451
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,61,9105,0.004231342475235929
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,62,9105,0.003669277820881988
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,63,9105,0.008296340133612865
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,64,9105,0.008092531010823618
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,65,9105,0.004273749218974785
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,66,9105,0.00364449751680298
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,67,9105,0.010263385821498923
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,68,9105,0.0038708646133175702
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,69,9105,0.011118818241871714
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,70,9105,0.005141898559176435
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,71,9105,0.0037635963297247797
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,72,9105,0.004256393246049425
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,73,9105,0.004585305227069761
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,74,9105,0.0043360681410395336
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,75,9105,0.0032519203638962063
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,76,9105,0.007319182744309751
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,77,9105,0.005402716625567898
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,78,9105,0.0036467654293955605
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,79,9105,0.007840533153897806
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,80,9105,0.008923984998227793
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,81,9105,0.0036396125561918595
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,82,9105,0.004705204516017524
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,83,9105,0.0052930420157945015
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,84,9105,0.003400125508874653
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,85,9105,0.0029586855299434476
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,86,9105,0.005256920993209909
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,87,9105,0.0056422149969761175
GW240627_131622,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,88,9105,0.005172713511878958
