event,parameter,xphm_sample_count,xpnr_sample_count,xphm_median,xpnr_median,xphm_lower_90,xphm_upper_90,xpnr_lower_90,xpnr_upper_90,xphm_width_90,xpnr_width_90,average_width_90,wasserstein_1,normalized_wasserstein_1,js_divergence_bits,standardized_median_displacement,interval_overlap_90,log_width_ratio,xphm_split_NW1_p95,xpnr_split_NW1_p95,pair_noise_threshold_NW1,NW1_above_noise
GW240630_101703,mass_ratio,15167,17455,0.7672648769800807,0.7204409927593808,0.4828355304405611,0.9742363775681648,0.43843594011859793,0.9680554644479196,0.49140084712760373,0.5296195243293216,0.5105101857284626,0.03943587316360232,0.07724796540020072,0.013933261316711559,0.2070485662601637,0.9055982416084358,-0.07489868613201037,0.009797756850369668,0.00987097775883907,0.00987097775883907,True
GW240630_101703,chi_eff,15167,17455,-0.043454547133833024,-0.11268460121842216,-0.31722136560196157,0.18876593760599195,-0.38741708828981514,0.11098781819173813,0.5059873032079535,0.4984049064815533,0.5021961048447534,0.07198957266613948,0.14334952416326288,0.0414811270697525,0.3212780951954481,0.7431825731553815,0.015098764608061085,0.00969274578190905,0.009546842438152571,0.00969274578190905,True
GW240630_101703,luminosity_distance,15167,17455,3195.874437926349,3147.145350614793,1832.7816140774946,4730.481614099897,1786.7126283126224,4682.340135150705,2897.7000000224025,2895.627506838082,2896.663753430242,56.05872356720579,0.019352858439582708,0.002138737260528996,0.03891984415719421,0.9679966515141236,0.0007154759575654981,0.010099630111792693,0.01128539013752146,0.01128539013752146,True
GW240630_101703,chirp_mass_source,15167,17455,21.377609502313966,20.86838821934141,18.892111689285823,24.861108199879492,18.421719510436496,24.25312049384391,5.968996510593669,5.831400983407413,5.900198747000541,0.5232508733233712,0.08868360130908709,0.01722110665891481,0.19944463922467867,0.8325338107555378,0.023321547202899622,0.010383182256732824,0.01061836020217453,0.01061836020217453,True
GW240910_103535,chirp_mass,14426,16977,8.231126573451732,8.221782128576478,8.20182973773225,8.261342803255582,8.193225858585814,8.252363199149553,0.059513065523331576,0.05913734056373876,0.05932520304353517,0.008969835336878989,0.15119771828335035,0.04466268072814185,0.36688185818637636,0.7418633008613243,0.006333332145719851,0.01035497073271646,0.010911037620903077,0.010911037620903077,True
GW240910_103535,mass_ratio,14426,16977,0.5782628850537775,0.5818879225108482,0.3633369008714976,0.9390180039244471,0.3709890672309402,0.9325337222324285,0.5756811030529495,0.5615446550014882,0.5686128790272189,0.004889493780854702,0.008598985287177513,0.001627021853037877,0.014645558302419232,0.9754439602472741,0.02486256777848025,0.009343121921446684,0.010206009131062654,0.010206009131062654,False
GW240910_103535,chi_eff,14426,16977,0.12010403246340738,0.11230391152293695,0.04992030812370198,0.23844424487482171,0.043855670671827725,0.22920065670944012,0.18852393675111973,0.1853449860376124,0.18693446139436606,0.007014767812620127,0.03752527896834084,0.005716777342422348,0.09240257405219973,0.921330295573848,0.017006106333550132,0.009205772252900627,0.010369036688692733,0.010369036688692733,True
GW240910_103535,luminosity_distance,14426,16977,739.0363602567518,722.628657020222,426.97872350181984,910.7595810915794,416.22265505005004,904.1797174572507,483.7808575897596,487.9570624072007,485.86895999848014,13.951665217614917,0.028714872457912436,0.003483830462954939,0.0785166142473536,0.9649451210350212,-0.008595384502735809,0.009268483533014822,0.0099274262908308,0.0099274262908308,True
GW240910_103535,chirp_mass_source,14426,16977,7.155334958217246,7.166133242978466,6.961345730316124,7.544356325542111,6.962811025713108,7.553528993926531,0.5830105952259874,0.5907179682134229,0.5868642817197052,0.009419382582400887,0.016050359300789276,0.0025165657020610878,0.042325291312221076,0.9820360276368709,-0.013133332544986324,0.011434170067272173,0.010367452999397026,0.011434170067272173,True
GW240627_131622,chirp_mass,18210,18961,10.171272075994327,10.118498627801245,9.9329144512062,10.450661331128071,9.880635511194646,10.387229868094163,0.5177468799218712,0.5065943568995177,0.5121706184106944,0.04430573254326614,0.08650580675781501,0.015870753698403794,0.20765019072550245,0.797008488038356,0.021775875690740763,0.010837334485469703,0.01053951575491915,0.010837334485469703,True
